GEOID,AGE_GROUP,SEX,POPULATION_REMAINDER
22,75-79,MALE,-0.07803737380891107
22,80-84,MALE,-0.4968783263757359
22,85+,MALE,0.07303677330492064
23,0-4,FEMALE,-0.10267387285784935
23,10-14,FEMALE,-0.00536227019620128
23,15-19,FEMALE,0.2097865461728361
23,20-24,FEMALE,-0.37147488978371257
23,25-29,FEMALE,0.45029041340603726
23,30-34,FEMALE,0.32963700245454675
23,35-39,FEMALE,0.043567324199102586
23,40-44,FEMALE,0.2900569885932782
23,45-49,FEMALE,0.4126177917532914
23,5-9,FEMALE,0.300056295167451
23,50-54,FEMALE,0.43420673833679757
23,55-59,FEMALE,-0.27731816105369944
23,60-64,FEMALE,0.4750552317200345
23,65-69,FEMALE,-0.048615573377901455
23,70-74,FEMALE,0.2614937159414694
23,75-79,FEMALE,0.11902916196777369
23,80-84,FEMALE,-0.47801642443300807
23,85+,FEMALE,-0.39242897186340997
23,0-4,MALE,0.31285484029285726
23,10-14,MALE,-0.4807204253920645
23,15-19,MALE,0.07230777583026793
23,20-24,MALE,-0.23041914019268006
23,25-29,MALE,0.4191742690054525
23,30-34,MALE,0.11142580233718036
23,35-39,MALE,-0.11704930712585337
23,40-44,MALE,0.15968844309463748
23,45-49,MALE,-0.3858188828562561
23,5-9,MALE,-0.009455752340727486
23,50-54,MALE,0.33989143293729285
23,55-59,MALE,-0.03109270890854532
23,60-64,MALE,0.16088474927892094
23,65-69,MALE,-0.084201045359805
23,70-74,MALE,0.09697944472281961
23,75-79,MALE,0.3835903169310768
23,80-84,MALE,0.10374759734986583
23,85+,MALE,0.17828495288267732
24,0-4,FEMALE,0.31501050245424267
24,10-14,FEMALE,-0.2838778224249836
24,15-19,FEMALE,-0.4625752877036575
24,20-24,FEMALE,0.3508185113896616
24,25-29,FEMALE,0.12729436528752558
24,30-34,FEMALE,0.23860046651680022
24,35-39,FEMALE,0.19223401753697544
24,40-44,FEMALE,0.2674988853977993
24,45-49,FEMALE,0.11944477559882216
24,5-9,FEMALE,0.4042512731102761
24,50-54,FEMALE,-0.09417097971891053
24,55-59,FEMALE,-0.2560901979159098
24,60-64,FEMALE,-0.3951531066268217
24,65-69,FEMALE,-0.27942606090800837
24,70-74,FEMALE,0.20631089902599342
24,75-79,FEMALE,0.3816005521803163
24,80-84,FEMALE,0.21721378233633004
24,85+,FEMALE,-0.47586942720226943
24,0-4,MALE,0.44626493283431046
24,10-14,MALE,0.15421047509880736
24,15-19,MALE,0.19631944404682145
24,20-24,MALE,-0.14482582919299603
24,25-29,MALE,-0.07067063893191516
24,30-34,MALE,-0.034048639849061146
24,35-39,MALE,0.03841131494846195
24,40-44,MALE,0.45631295192288235
24,45-49,MALE,0.06847098850994371
24,5-9,MALE,0.3784628353023436
24,50-54,MALE,-0.39868317104992457
24,55-59,MALE,-0.07623698850511573
24,60-64,MALE,0.16670825402252376
24,65-69,MALE,-0.2725418811896816
24,70-74,MALE,-0.12498394059366547
24,75-79,MALE,0.16996647359337658
24,80-84,MALE,-0.37920801411382854
24,85+,MALE,0.2815390303148888
25,0-4,FEMALE,0.005378142814151943
25,10-14,FEMALE,-0.15032558809616603
25,15-19,FEMALE,0.14419170821201988
25,20-24,FEMALE,-0.27605677815154195
25,25-29,FEMALE,-0.48673169073299505
25,30-34,FEMALE,0.2951286233146675
25,35-39,FEMALE,-0.40435407057520933
25,40-44,FEMALE,-0.2791114251886029
25,45-49,FEMALE,-0.26540369930444285
25,5-9,FEMALE,-0.44522932468680665
25,50-54,FEMALE,0.10070885097957216
25,55-59,FEMALE,0.005477271624840796
25,60-64,FEMALE,0.09765602293191478
25,65-69,FEMALE,-0.3387997070676647
25,70-74,FEMALE,-0.34351001869072206
25,75-79,FEMALE,0.3277618978754617
25,80-84,FEMALE,0.08221954695181921
25,85+,FEMALE,-0.435681029164698
25,0-4,MALE,0.23292039457010105
25,10-14,MALE,-0.3686050458054524
25,15-19,MALE,0.3704193430021405
25,20-24,MALE,0.18971475449507125
25,25-29,MALE,0.30745131050935015
25,30-34,MALE,0.40315854237996973
25,35-39,MALE,0.13901487525436096
25,40-44,MALE,-0.08149554175906815
25,45-49,MALE,-0.1304875721107237
25,5-9,MALE,0.3314370931184385
25,50-54,MALE,-0.00006240661605261266
25,55-59,MALE,-0.4784466893761419
25,60-64,MALE,0.3730252206150908
25,65-69,MALE,-0.03481855583959259
25,70-74,MALE,-0.11924268325674348
25,75-79,MALE,-0.029709712718613446
25,80-84,MALE,0.29379990621237084
25,85+,MALE,0.40888343419646844
26,0-4,FEMALE,0.07770417799474671
26,10-14,FEMALE,0.11086162363062613
26,15-19,FEMALE,-0.17521272631711327
26,20-24,FEMALE,0.2833359430951532
26,25-29,FEMALE,0.21924376173410565
26,30-34,FEMALE,0.13771197252208367
26,35-39,FEMALE,-0.10035185338347219
26,40-44,FEMALE,0.44961248931940645
26,45-49,FEMALE,-0.27021039769169874
26,5-9,FEMALE,-0.15255522046936676
26,50-54,FEMALE,0.09993340508663096
26,55-59,FEMALE,0.09430311567848548
26,60-64,FEMALE,0.018489760084776208
26,65-69,FEMALE,0.07269369973801076
26,70-74,FEMALE,0.13037853009882383
26,75-79,FEMALE,-0.03882489129318856
26,80-84,FEMALE,-0.367276005767053
26,85+,FEMALE,-0.4161828789510764
26,0-4,MALE,-0.1992821864259895
26,10-14,MALE,0.22023609990719706
26,15-19,MALE,0.09250496787717566
26,20-24,MALE,0.27084769611246884
26,25-29,MALE,0.4074210714898072
26,30-34,MALE,-0.4570036068034824
26,35-39,MALE,-0.23186001216527075
26,40-44,MALE,-0.20287238870514557
26,45-49,MALE,0.3675091131590307
26,5-9,MALE,-0.003620329312980175
26,50-54,MALE,-0.017737938789650798
26,55-59,MALE,0.07196463161380962
26,60-64,MALE,-0.21051908802473918
26,65-69,MALE,-0.02402016252744943
26,70-74,MALE,-0.3776374660083093
26,75-79,MALE,-0.32161833634017967
26,80-84,MALE,0.2198085255222395
26,85+,MALE,0.4370802167686634
27,0-4,FEMALE,-0.48286733437271323
27,10-14,FEMALE,0.24973995772597846
27,15-19,FEMALE,0.392699751566397
27,20-24,FEMALE,-0.01150842587230727
27,25-29,FEMALE,0.23999764324980788
27,30-34,FEMALE,-0.22515270726580638
27,35-39,FEMALE,0.4067243941826746
27,40-44,FEMALE,-0.22675571677973494
27,45-49,FEMALE,-0.25908078340580687
27,5-9,FEMALE,0.15705305224400945
27,50-54,FEMALE,0.349551275750855
27,55-59,FEMALE,0.48962569603463635
27,60-64,FEMALE,0.19064256350975484
27,65-69,FEMALE,-0.3289141382847447
27,70-74,FEMALE,0.15033962693996727
27,75-79,FEMALE,0.02348270022775978
27,80-84,FEMALE,0.16671802330529317
27,85+,FEMALE,0.3612469614017755
27,0-4,MALE,0.41077270774985664
27,10-14,MALE,-0.1806698113650782
27,15-19,MALE,0.4179816128744278
27,20-24,MALE,0.19384832013747655
27,25-29,MALE,0.09263071048189886
27,30-34,MALE,0.08147247726446949
27,35-39,MALE,-0.11273700109450147
27,40-44,MALE,-0.48915765501442365
27,45-49,MALE,0.052957376959966496
27,5-9,MALE,-0.027165548715856858
27,50-54,MALE,0.2012201118923258
27,55-59,MALE,0.2704052271146793
27,60-64,MALE,0.26979698380455375
27,65-69,MALE,0.028735200932715088
27,70-74,MALE,0.1892523184651509
27,75-79,MALE,0.4934073204640299
27,80-84,MALE,0.4290460200572852
27,85+,MALE,-0.05185503972461447
28,0-4,FEMALE,-0.002127218911482487
28,10-14,FEMALE,-0.29666169970005285
28,15-19,FEMALE,-0.14973938603361603
28,20-24,FEMALE,0.24584298302943353
28,25-29,FEMALE,-0.18583980003313627
28,30-34,FEMALE,-0.2110034556390019
28,35-39,FEMALE,0.39205557183595374
28,40-44,FEMALE,-0.17820197362743784
28,45-49,FEMALE,-0.38925596688932274
28,5-9,FEMALE,0.11637210371554829
28,50-54,FEMALE,-0.27029166161082685
28,55-59,FEMALE,0.414395973450155
28,60-64,FEMALE,0.10859206173336133
28,65-69,FEMALE,0.39153242616157513
28,70-74,FEMALE,0.2752004571520956
28,75-79,FEMALE,-0.04019471982610412
28,80-84,FEMALE,-0.4183700346329715
28,85+,FEMALE,-0.21053013938944787
28,0-4,MALE,-0.11819633824779885
28,10-14,MALE,-0.29928504436975345
28,15-19,MALE,-0.012221245902765077
28,20-24,MALE,0.36145302129443735
28,25-29,MALE,-0.3227332738460973
28,30-34,MALE,0.4513247225113446
28,35-39,MALE,0.16903267710586078
28,40-44,MALE,-0.06381661315390375
28,45-49,MALE,0.12447240269102622
28,5-9,MALE,-0.1891860628820723
28,50-54,MALE,0.24882504681590945
28,55-59,MALE,0.42944190083653666
28,60-64,MALE,0.08818925672676414
28,65-69,MALE,0.4847814735403517
28,70-74,MALE,-0.011358295887475833
28,75-79,MALE,-0.09408633827115409
28,80-84,MALE,-0.06527798090974102
28,85+,MALE,-0.030140576447593048
29,0-4,FEMALE,-0.25983538733271416
29,10-14,FEMALE,-0.44863941011135466
29,15-19,FEMALE,0.025838874236796983
29,20-24,FEMALE,-0.27163456394919194
29,25-29,FEMALE,0.24539899345836602
29,30-34,FEMALE,-0.3909131857799366
29,35-39,FEMALE,-0.1867924167017918
29,40-44,FEMALE,0.08662978853681125
29,45-49,FEMALE,0.08756875051767565
29,5-9,FEMALE,-0.4584850545070367
29,50-54,FEMALE,-0.0017313615535385907
29,55-59,FEMALE,0.06731095522991382
29,60-64,FEMALE,0.1612494951696135
29,65-69,FEMALE,-0.34252065047621727
29,70-74,FEMALE,0.15816657987306826
29,75-79,FEMALE,0.3980327791068703
29,80-84,FEMALE,-0.1561600065906532
29,85+,FEMALE,-0.032626549422275275
29,0-4,MALE,0.2394141396798659
29,10-14,MALE,-0.4683145439485088
29,15-19,MALE,-0.052560303069185466
29,20-24,MALE,-0.3674174337356817
29,25-29,MALE,-0.03194144635926932
29,30-34,MALE,-0.014874244894599542
29,35-39,MALE,-0.24950257511227392
29,40-44,MALE,0.09484106171294115
29,45-49,MALE,0.04293639925890602
29,5-9,MALE,0.043528383190277964
29,50-54,MALE,0.19320315174991265
29,55-59,MALE,-0.4134350146341603
29,60-64,MALE,-0.2971879601245746
29,65-69,MALE,0.08586518742959015
29,70-74,MALE,0.05974585373769514
29,75-79,MALE,0.015956602059304714
29,80-84,MALE,-0.43555520838708617
29,85+,MALE,-0.45656709489412606
30,0-4,FEMALE,-0.43142249623997486
30,10-14,FEMALE,0.09109576067203307
30,15-19,FEMALE,0.08575313603432733
30,20-24,FEMALE,-0.43540949981252197
30,25-29,FEMALE,-0.11327468228409998
30,30-34,FEMALE,0.41874820454540895
30,35-39,FEMALE,-0.29649820596023346
30,40-44,FEMALE,0.17221111175967962
30,45-49,FEMALE,-0.42164832817434217
30,5-9,FEMALE,0.19893069893078064
30,50-54,FEMALE,0.0537718992709415
30,55-59,FEMALE,0.19314736988962977
30,60-64,FEMALE,-0.05883385269771679
30,65-69,FEMALE,-0.09377092872091453
30,70-74,FEMALE,0.19903098121358198
30,75-79,FEMALE,-0.32322616278906935
30,80-84,FEMALE,0.2346880293735012
30,85+,FEMALE,0.4038755519359256
30,0-4,MALE,0.3585027731205628
30,10-14,MALE,0.15657783290953375
30,15-19,MALE,-0.44288288738243864
30,20-24,MALE,0.07430544233284309
30,25-29,MALE,0.11819166575878626
30,30-34,MALE,-0.12521503799507627
30,35-39,MALE,0.35684962157392874
30,40-44,MALE,-0.19727154558495386
30,45-49,MALE,0.09175859868264524
30,5-9,MALE,-0.13974470206085243
30,50-54,MALE,0.15526280711128493
30,55-59,MALE,0.02322997330338694
30,60-64,MALE,0.26919571348116733
30,65-69,MALE,0.46788664909399813
30,70-74,MALE,0.23446113392856205
30,75-79,MALE,0.3745087879397033
30,80-84,MALE,-0.11658144264220027
30,85+,MALE,0.15665425721817883
31,0-4,FEMALE,0.02771920180384768
31,10-14,FEMALE,0.4257486878632335
31,15-19,FEMALE,0.29846193633420626
31,20-24,FEMALE,-0.4151070095758769
31,25-29,FEMALE,-0.33700955685344525
31,30-34,FEMALE,-0.4529111445590388
31,35-39,FEMALE,-0.3811965527929715
31,40-44,FEMALE,0.414609331972315
31,45-49,FEMALE,-0.033034685664460994
31,5-9,FEMALE,0.24361172704811906
31,50-54,FEMALE,0.33640226029092446
31,55-59,FEMALE,-0.31141971289616777
31,60-64,FEMALE,0.22325317990180338
31,65-69,FEMALE,-0.2129947225257638
31,70-74,FEMALE,0.18291738082189113
31,75-79,FEMALE,0.11767852678167401
31,80-84,FEMALE,-0.16080712601251435
31,85+,FEMALE,-0.30310132482554764
31,0-4,MALE,0.12492490161821479
31,10-14,MALE,-0.1456311932852259
31,15-19,MALE,-0.0242436764165177
31,20-24,MALE,-0.12159878511010902
31,25-29,MALE,0.05933201519655995
31,30-34,MALE,0.06052893694868544
31,35-39,MALE,0.11135842492512893
31,40-44,MALE,-0.45142359154851874
31,45-49,MALE,0.46929162174637895
31,5-9,MALE,0.22503141906054225
31,50-54,MALE,0.30302176500845235
31,55-59,MALE,-0.3152730489964597
31,60-64,MALE,-0.12184709493885748
31,65-69,MALE,-0.0034582358857733198
31,70-74,MALE,-0.3055564078531461
31,75-79,MALE,0.23307612749340478
31,80-84,MALE,-0.3305115136245149
31,85+,MALE,0.25825584869016893
32,0-4,FEMALE,0.0239911161334021
32,10-14,FEMALE,0.06572188141581137
32,15-19,FEMALE,-0.1288081523234723
32,20-24,FEMALE,0.38751331725507043
32,25-29,FEMALE,0.15117027616361156
32,30-34,FEMALE,0.05432568439573515
32,35-39,FEMALE,-0.12072313182579819
32,40-44,FEMALE,0.2972553675645031
32,45-49,FEMALE,-0.40398447337793186
32,5-9,FEMALE,0.44212361762765795
32,50-54,FEMALE,-0.23497637917171232
32,55-59,FEMALE,-0.24692690279334784
32,60-64,FEMALE,0.24490798269107472
32,65-69,FEMALE,0.21619742338953074
32,70-74,FEMALE,-0.43529038842825685
32,75-79,FEMALE,-0.09966156142763793
32,80-84,FEMALE,0.3658079127781093
32,85+,FEMALE,0.26366461350698955
32,0-4,MALE,-0.43745249923085794
32,10-14,MALE,0.4184224138298305
32,15-19,MALE,0.040839440698619
32,20-24,MALE,-0.4962924516003113
32,25-29,MALE,-0.19082414482545573
32,30-34,MALE,-0.09384220934589393
32,35-39,MALE,0.09553550137206912
32,40-44,MALE,0.18503132287878543
32,45-49,MALE,0.2677589210361475
32,5-9,MALE,0.2958564276486868
32,50-54,MALE,-0.027658234001137316
32,55-59,MALE,0.30762469800538383
32,60-64,MALE,0.07520358871261124
32,65-69,MALE,-0.12947841444110963
32,70-74,MALE,-0.4009649360086769
32,75-79,MALE,-0.098235519049922
32,80-84,MALE,-0.28954854457697365
32,85+,MALE,0.3300432705436833
33,0-4,FEMALE,0.4426930827066826
33,10-14,FEMALE,-0.027101685638626805
33,15-19,FEMALE,0.35054196758937906
33,20-24,FEMALE,0.07347629148716806
33,25-29,FEMALE,-0.41520768356349436
33,30-34,FEMALE,-0.27254024495050544
33,35-39,FEMALE,-0.20936619411804713
33,40-44,FEMALE,0.23917957320736605
33,45-49,FEMALE,0.3684305637361831
33,5-9,FEMALE,0.3166445630886301
33,50-54,FEMALE,-0.43987313474644907
33,55-59,FEMALE,-0.3668292339934851
33,60-64,FEMALE,-0.2834297077206429
33,65-69,FEMALE,-0.2260608027136186
33,70-74,FEMALE,-0.005836406307935249
33,75-79,FEMALE,-0.05779573442123365
33,80-84,FEMALE,-0.11869145988021046
33,85+,FEMALE,-0.3326532240753295
33,0-4,MALE,0.13470526810488082
33,10-14,MALE,0.2465839590950054
33,15-19,MALE,0.45191288492060266
33,20-24,MALE,-0.21373982602744945
33,25-29,MALE,-0.08627060845537926
33,30-34,MALE,-0.31725287469816976
33,35-39,MALE,-0.025097240093600703
33,40-44,MALE,0.37465698172673
33,45-49,MALE,0.13938713340758113
33,5-9,MALE,0.3726101959036896
33,50-54,MALE,0.4924958135961788
33,55-59,MALE,0.49995684985333355
33,60-64,MALE,0.0015386954619316384
33,65-69,MALE,-0.49370025717507815
33,70-74,MALE,0.27871990599669516
33,75-79,MALE,-0.47212860434956383
33,80-84,MALE,-0.3811475051988964
33,85+,MALE,0.23855174065101892
34,0-4,FEMALE,0.23950474197044969
34,10-14,FEMALE,0.13436996593372896
34,15-19,FEMALE,0.018010842031799257
34,20-24,FEMALE,-0.1327509708935395
34,25-29,FEMALE,0.15329902383382432
34,30-34,FEMALE,-0.20172760731657036
34,35-39,FEMALE,0.05957544324337505
34,40-44,FEMALE,0.22107253270223737
34,45-49,FEMALE,0.43829171819379553
34,5-9,FEMALE,0.39811436107265763
34,50-54,FEMALE,-0.10182565182913095
34,55-59,FEMALE,-0.2970948740839958
34,60-64,FEMALE,0.28496122677461244
34,65-69,FEMALE,-0.015239052940160036
34,70-74,FEMALE,0.35219642968149856
34,75-79,FEMALE,-0.3676268241542857
34,80-84,FEMALE,-0.4784185156458989
34,85+,FEMALE,-0.17520415567560121
34,0-4,MALE,-0.050336954853264615
34,10-14,MALE,-0.1840813168673776
34,15-19,MALE,0.26924934520502575
34,20-24,MALE,0.1536800428875722
34,25-29,MALE,-0.25269369408488274
34,30-34,MALE,0.20691350410925224
34,35-39,MALE,0.44206993433181196
34,40-44,MALE,0.320257427461911
34,45-49,MALE,-0.4309815976303071
34,5-9,MALE,0.22415659777470864
34,50-54,MALE,-0.49176226218696684
34,55-59,MALE,-0.4607930674101226
34,60-64,MALE,-0.4868233405868523
34,65-69,MALE,0.13087003235705197
34,70-74,MALE,0.01306704810122028
34,75-79,MALE,-0.2320442594063934
34,80-84,MALE,-0.2482044224452693
34,85+,MALE,-0.19761295494390652
35,0-4,FEMALE,-0.11579149333192618
35,10-14,FEMALE,-0.07966344742453657
35,15-19,FEMALE,-0.4325447629817063
35,20-24,FEMALE,-0.4193132916188915
35,25-29,FEMALE,0.11481621472194092
35,30-34,FEMALE,-0.037949231278616935
35,35-39,FEMALE,0.4706184100796236
35,40-44,FEMALE,0.19688964939268772
35,45-49,FEMALE,0.39338886983750854
35,5-9,FEMALE,-0.33601847692625597
35,50-54,FEMALE,-0.04219140649365727
35,55-59,FEMALE,-0.20141902904288145
35,60-64,FEMALE,-0.3730046953060082
35,65-69,FEMALE,0.19865467209456256
35,70-74,FEMALE,-0.37141519697615877
35,75-79,FEMALE,-0.27259046633844264
35,80-84,FEMALE,-0.16828398430516245
35,85+,FEMALE,0.18851914537663106
35,0-4,MALE,-0.2361240773461759
35,10-14,MALE,-0.13454029956483282
35,15-19,MALE,0.049098413466708735
35,20-24,MALE,-0.3832510056672618
35,25-29,MALE,-0.33724910399178043
35,30-34,MALE,0.2755105843243655
35,35-39,MALE,-0.07699622375366744
35,40-44,MALE,-0.01795265166583704
35,45-49,MALE,0.05035021674120799
35,5-9,MALE,-0.25749488879955607
35,50-54,MALE,-0.32986086285382044
35,55-59,MALE,0.11747225227736635
35,60-64,MALE,-0.2244704079348594
35,65-69,MALE,-0.316394862580637
35,70-74,MALE,-0.199211219267454
35,75-79,MALE,0.39275825786899077
35,80-84,MALE,-0.02836460898106452
35,85+,MALE,0.32931715926679317
36,0-4,FEMALE,0.17620177677599713
36,10-14,FEMALE,-0.16128114651655778
36,15-19,FEMALE,-0.34613671782426536
36,20-24,FEMALE,0.01103954913560301
36,25-29,FEMALE,-0.014114168239757419
36,30-34,FEMALE,0.29415770957712084
36,35-39,FEMALE,-0.15884459286462516
36,40-44,FEMALE,0.39054940710775554
36,45-49,FEMALE,0.03818471962586045
36,5-9,FEMALE,-0.4468580491375178
36,50-54,FEMALE,0.46198613347951323
36,55-59,FEMALE,-0.2517847998533398
36,60-64,FEMALE,-0.07829844765365124
36,65-69,FEMALE,0.025575709878467023
36,70-74,FEMALE,-0.20172036404255778
36,75-79,FEMALE,-0.00644863024353981
36,80-84,FEMALE,-0.498688219639007
36,85+,FEMALE,0.27273029217030853
36,0-4,MALE,0.4741188597981818
36,10-14,MALE,0.4827236335258931
36,15-19,MALE,0.4286488104844466
36,20-24,MALE,0.021580875967629254
36,25-29,MALE,0.46146609517745674
36,30-34,MALE,-0.06474323978181928
36,35-39,MALE,-0.01893699506763369
36,40-44,MALE,0.36204238957725465
36,45-49,MALE,0.0913825009483844
36,5-9,MALE,0.4226279776194133
36,50-54,MALE,-0.28714829264208674
36,55-59,MALE,-0.290469091036357
36,60-64,MALE,-0.2598823426524177
36,65-69,MALE,0.18196840793825686
36,70-74,MALE,-0.43628328619524837
36,75-79,MALE,-0.4844819102436304
36,80-84,MALE,0.4437262541614473
36,85+,MALE,0.28480624314397573
37,0-4,FEMALE,0.4316182133043185
37,10-14,FEMALE,-0.284754830528982
37,15-19,FEMALE,0.10958533379016444
37,20-24,FEMALE,0.09813320651301183
37,25-29,FEMALE,0.1896761935786344
37,30-34,FEMALE,0.1709097449784167
37,35-39,FEMALE,-0.404392147436738
37,40-44,FEMALE,0.2670789342955686
37,45-49,FEMALE,-0.27121563476976007
37,5-9,FEMALE,0.4934654806565959
37,50-54,FEMALE,-0.14383525250013918
37,55-59,FEMALE,-0.18956159049412236
37,60-64,FEMALE,0.1674727956415154
37,65-69,FEMALE,0.08719885651953518
37,70-74,FEMALE,0.43471219652565196
37,75-79,FEMALE,0.2318605045438744
37,80-84,FEMALE,-0.4684028591727838
37,85+,FEMALE,0.014249993662815541
37,0-4,MALE,0.08847900090040639
37,10-14,MALE,-0.10020876376074739
37,15-19,MALE,0.13198063644813374
37,20-24,MALE,0.3353451242437586
37,25-29,MALE,0.45830208976985887
37,30-34,MALE,0.23765517451101914
37,35-39,MALE,-0.4326370523776859
37,40-44,MALE,0.37752432137494907
37,45-49,MALE,-0.17556556581985205
37,5-9,MALE,0.19567281421041116
37,50-54,MALE,-0.46661305782618
37,55-59,MALE,0.337134767556563
37,60-64,MALE,0.08221598720410839
37,65-69,MALE,0.006906170630827546
37,70-74,MALE,0.17060039436910301
37,75-79,MALE,0.19440476456657052
37,80-84,MALE,-0.08673577767331153
37,85+,MALE,-0.07673536200309172
38,0-4,FEMALE,-0.25780000759550603
38,10-14,FEMALE,0.3489503313867317
38,15-19,FEMALE,-0.10553927890578052
38,20-24,FEMALE,-0.2773092343668395
38,25-29,FEMALE,-0.37622704936075024
38,30-34,FEMALE,-0.4978749916808738
38,35-39,FEMALE,-0.0050201678423036356
38,40-44,FEMALE,-0.09378506454231683
38,45-49,FEMALE,0.3892426128513762
38,5-9,FEMALE,0.4593182122334838
38,50-54,FEMALE,-0.3199153956156806
38,55-59,FEMALE,-0.43998238347194274
38,60-64,FEMALE,0.3448623371514259
38,65-69,FEMALE,-0.42005128930759383
38,70-74,FEMALE,0.23214593237207737
38,75-79,FEMALE,-0.26718261972564505
38,80-84,FEMALE,0.38243110855546547
38,85+,FEMALE,0.08033548634557519
38,0-4,MALE,-0.0790898390878283
38,10-14,MALE,-0.4904623067632201
38,15-19,MALE,0.2672472451267822
38,20-24,MALE,-0.3845031513919821
38,25-29,MALE,-0.024329336039954796
38,30-34,MALE,-0.32311933644814417
38,35-39,MALE,0.29279982288426254
38,40-44,MALE,0.3006248253514059
38,45-49,MALE,-0.13575797640078235
38,5-9,MALE,0.2938175746057823
38,50-54,MALE,-0.005990582722006366
38,55-59,MALE,-0.019968611741205677
38,60-64,MALE,-0.152543416901608
38,65-69,MALE,0.007937285878142575
38,70-74,MALE,-0.17942965045949677
38,75-79,MALE,-0.41510258876223816
38,80-84,MALE,-0.25261982440861175
38,85+,MALE,0.17656746930151712
39,0-4,FEMALE,0.19626891406369396
39,10-14,FEMALE,-0.18521797482389957
39,15-19,FEMALE,0.4236861489189323
39,20-24,FEMALE,-0.07046250952407718
39,25-29,FEMALE,-0.0516111814067699
39,30-34,FEMALE,-0.057106727617792785
39,35-39,FEMALE,0.18792523071169853
39,40-44,FEMALE,0.057244219235144556
39,45-49,FEMALE,-0.3100963920587674
39,5-9,FEMALE,-0.47748331166803837
39,50-54,FEMALE,-0.2818151458632201
39,55-59,FEMALE,-0.14641466370085254
39,60-64,FEMALE,0.3562584859901108
39,65-69,FEMALE,-0.22952219285070896
39,70-74,FEMALE,0.22943753009894863
39,75-79,FEMALE,-0.2463133911951445
39,80-84,FEMALE,0.40666499227518216
39,85+,FEMALE,0.2001563475932926
39,0-4,MALE,-0.4632751961471513
39,10-14,MALE,0.4857550594606437
39,15-19,MALE,0.46604244638001546
39,20-24,MALE,0.268289499101229
39,25-29,MALE,-0.1048946610535495
39,30-34,MALE,0.3352735688094981
39,35-39,MALE,-0.08934865723131225
39,40-44,MALE,0.25903548760106787
39,45-49,MALE,0.31449054973199964
39,5-9,MALE,0.07278186341864057
39,50-54,MALE,-0.2535756293218583
39,55-59,MALE,-0.4818305085063912
39,60-64,MALE,-0.0010983941028825939
39,65-69,MALE,0.30442042520735413
39,70-74,MALE,0.15409735648427159
39,75-79,MALE,0.3351898869732395
39,80-84,MALE,0.3412640815367922
39,85+,MALE,0.187917816627305
40,0-4,FEMALE,-0.44192592878243886
40,10-14,FEMALE,0.43286530158366077
40,15-19,FEMALE,-0.393544737729826
40,20-24,FEMALE,-0.23705899495689664
40,25-29,FEMALE,-0.24278515689366031
40,30-34,FEMALE,-0.4803275224403478
40,35-39,FEMALE,-0.46141399786574766
40,40-44,FEMALE,0.10644152111490257
40,45-49,FEMALE,0.43289575140806846
40,5-9,FEMALE,0.11156450996350031
40,50-54,FEMALE,-0.43208049092208967
40,55-59,FEMALE,0.2827599513111636
40,60-64,FEMALE,-0.06529887727811001
40,65-69,FEMALE,-0.09442570063401945
40,70-74,FEMALE,0.4118505457736319
40,75-79,FEMALE,-0.48226369827170856
40,80-84,FEMALE,0.08059943636180833
40,85+,FEMALE,0.45948874368332326
40,0-4,MALE,-0.3736458638886688
40,10-14,MALE,-0.21118572063278407
40,15-19,MALE,-0.19918739853892475
40,20-24,MALE,-0.48261262924643233
40,25-29,MALE,0.13086031578131951
40,30-34,MALE,0.45115269951929804
40,35-39,MALE,-0.33882243986590765
40,40-44,MALE,0.3552168901078403
40,45-49,MALE,0.40362102680956014
40,5-9,MALE,0.47118931967997923
40,50-54,MALE,0.31507164624053985
40,55-59,MALE,-0.4546111063682474
40,60-64,MALE,-0.044048260198906064
40,65-69,MALE,0.15588763606501743
40,70-74,MALE,0.01261188750504516
40,75-79,MALE,-0.3779538243106799
40,80-84,MALE,0.20331456745043397
40,85+,MALE,-0.04470752374618314
41,0-4,FEMALE,-0.07524775042838883
41,10-14,FEMALE,0.31919962700339966
41,15-19,FEMALE,0.1992837595898891
41,20-24,FEMALE,0.24837880427367054
41,25-29,FEMALE,0.1341578596184263
41,30-34,FEMALE,-0.1365707367658615
41,35-39,FEMALE,-0.4310336915223161
41,40-44,FEMALE,-0.18381974594376516
41,45-49,FEMALE,0.14532377489376813
41,5-9,FEMALE,-0.16790245014999527
41,50-54,FEMALE,-0.37565474104485475
41,55-59,FEMALE,0.039446899012546055
41,60-64,FEMALE,0.22659763864066917
41,65-69,FEMALE,-0.12548120593419299
41,70-74,FEMALE,0.11259918881114572
41,75-79,FEMALE,-0.24446613380860072
41,80-84,FEMALE,-0.30245546126388945
41,85+,FEMALE,0.44285154406679794
41,0-4,MALE,0.3623540832195431
41,10-14,MALE,0.2637569097278174
41,15-19,MALE,0.055865235641249456
41,20-24,MALE,-0.3112848150485661
41,25-29,MALE,0.37931528029730543
41,30-34,MALE,0.08219075651140884
41,35-39,MALE,0.054886176105355844
41,40-44,MALE,-0.3042690619477071
41,45-49,MALE,0.32338278280803934
41,5-9,MALE,-0.07469106742064469
41,50-54,MALE,0.1208418739552144
41,55-59,MALE,-0.2485747701721266
41,60-64,MALE,0.1477985629462637
41,65-69,MALE,0.24771406647050753
41,70-74,MALE,-0.053603309963364154
